1756489768848376000,RUN_META,"config=unsaved,mode=GUI,app=RBciAD"
1756489768853542300,CPU_MEM,"cpu=0.0,rss_mb=268"
1756489768854848600,RUN_BEGIN,path=runs\20250829_184928.csv
1756489768855596600,START_TTFP,
1756489768975389500,RENDER_STATS,"fps=0.00,dropped_frames=0,total_frames=0,dropped_frames_pct=0.00,throughput_sps=0"
1756489769354457800,CPU_MEM,"cpu=2.7,rss_mb=268"
1756489769856576600,CPU_MEM,"cpu=9.3,rss_mb=268"
1756489770357885100,CPU_MEM,"cpu=28.9,rss_mb=269"
1756489770859605100,CPU_MEM,"cpu=39.7,rss_mb=271"
1756489770975823500,RENDER_STATS,"fps=0.00,dropped_frames=0,total_frames=0,dropped_frames_pct=0.00,throughput_sps=0"
1756489771361042300,CPU_MEM,"cpu=1.1,rss_mb=271"
1756489771862523900,CPU_MEM,"cpu=14.3,rss_mb=271"
1756489772366854500,CPU_MEM,"cpu=8.7,rss_mb=271"
1756489772869974700,CPU_MEM,"cpu=21.5,rss_mb=268"
1756489772877871000,RAW_IN,"fs=160.0,n_ch=64,n=9760"
1756489772890646200,FILTER_START,"enable_hp=True,hp=0.5,enable_lp=True,lp=45.0,enable_notch=True,notch_freqs=[50.0],method=fir,phase=zero,in_place=False,picks=all,fir_taps=531,group=fir"
1756489772891354100,START_TTFP,
1756489772955379400,TTFP,ttfp_s=0.0744042000733316
1756489773037083300,FRAME_RENDERED,lat_ms=73.28550005331635
1756489773037444100,CPU_MEM,"cpu=11.9,rss_mb=268"
1756489773037995400,RENDER_STATS,"fps=0.49,dropped_frames=0,total_frames=1,dropped_frames_pct=0.00,throughput_sps=24834"
1756489773038544900,FILTER_FAIL,"group=fir,error=The requested filter length 531 is too short for the requested 0.25 Hz transition band; which requires 1057 samples"
1756489773163391000,FRAME_RENDERED,lat_ms=53.71870007365942
1756489773294600600,FRAME_RENDERED,lat_ms=55.91359990648925
1756489773373048500,CPU_MEM,"cpu=18.0,rss_mb=268"
1756489773422357100,FRAME_RENDERED,lat_ms=50.93310005031526
1756489773559047900,FRAME_RENDERED,lat_ms=59.328499948605895
1756489773681386300,FRAME_RENDERED,lat_ms=48.904500203207135
1756489773813294700,FRAME_RENDERED,lat_ms=56.4429999794811
1756489773891130100,CPU_MEM,"cpu=14.1,rss_mb=268"
1756489773952215900,FRAME_RENDERED,lat_ms=50.75829988345504
1756489774097283800,FRAME_RENDERED,lat_ms=66.51539984159172
1756489774097671100,CPU_MEM,"cpu=17.8,rss_mb=268"
1756489774227225500,FRAME_RENDERED,lat_ms=54.18349988758564
1756489774356264800,FRAME_RENDERED,lat_ms=54.559600073844194
1756489774430096500,CPU_MEM,"cpu=20.4,rss_mb=268"
1756489774481599100,FRAME_RENDERED,lat_ms=49.67249999754131
1756489774618383700,FRAME_RENDERED,lat_ms=59.33229997754097
1756489774741864500,FRAME_RENDERED,lat_ms=48.686200054362416
1756489774875562400,FRAME_RENDERED,lat_ms=57.91900004260242
1756489774950838500,CPU_MEM,"cpu=13.6,rss_mb=268"
1756489775001615100,FRAME_RENDERED,lat_ms=50.80430000089109
1756489775002248300,RENDER_STATS,"fps=7.64,dropped_frames=0,total_frames=15,dropped_frames_pct=0.00,throughput_sps=391028"
1756489775135091900,FRAME_RENDERED,lat_ms=55.61790009960532
1756489775135561100,CPU_MEM,"cpu=13.6,rss_mb=268"
1756489775261346900,FRAME_RENDERED,lat_ms=52.043900126591325
1756489775391190000,FRAME_RENDERED,lat_ms=55.79299991950393
