1756489503262470300,RUN_META,"config=unsaved,mode=GUI,app=RBciAD"
1756489503267476000,CPU_MEM,"cpu=0.0,rss_mb=267"
1756489503268710800,RUN_BEGIN,path=runs\20250829_184503.csv
1756489503269654000,START_TTFP,
1756489503768830500,CPU_MEM,"cpu=3.9,rss_mb=267"
1756489504270651800,CPU_MEM,"cpu=11.5,rss_mb=267"
1756489504772680500,CPU_MEM,"cpu=43.0,rss_mb=268"
1756489504802822900,RENDER_STATS,"fps=0.00,dropped_frames=0,total_frames=0,dropped_frames_pct=0.00,throughput_sps=0"
1756489505275341900,CPU_MEM,"cpu=37.7,rss_mb=270"
1756489505776344900,CPU_MEM,"cpu=6.9,rss_mb=270"
1756489506278305400,CPU_MEM,"cpu=6.7,rss_mb=270"
1756489506677283500,RENDER_STATS,"fps=0.00,dropped_frames=0,total_frames=0,dropped_frames_pct=0.00,throughput_sps=0"
1756489506727646600,RAW_IN,"fs=160.0,n_ch=64,n=9760"
1756489506771736600,FILTER_START,"enable_hp=True,hp=0.5,enable_lp=True,lp=45.0,enable_notch=True,notch_freqs=[50.0],method=fir,phase=zero,in_place=False,picks=all,fir_taps=531,group=fir"
1756489506773770000,START_TTFP,
1756489506780833100,CPU_MEM,"cpu=24.7,rss_mb=269"
1756489506863083600,TTFP,ttfp_s=0.1163550999481231
1756489506944287700,FRAME_RENDERED,lat_ms=114.1318001318723
1756489506944652900,CPU_MEM,"cpu=8.2,rss_mb=267"
1756489506949505100,FILTER_FAIL,"group=fir,error=The requested filter length 531 is too short for the requested 0.25 Hz transition band; which requires 1057 samples"
1756489507080230600,FRAME_RENDERED,lat_ms=56.82409997098148
1756489507210468300,FRAME_RENDERED,lat_ms=56.01489986293018
1756489507291130200,CPU_MEM,"cpu=16.4,rss_mb=267"
1756489507341952600,FRAME_RENDERED,lat_ms=55.87119981646538
1756489507468810700,FRAME_RENDERED,lat_ms=51.287100184708834
1756489507601750200,FRAME_RENDERED,lat_ms=57.32289981096983
1756489507727629100,FRAME_RENDERED,lat_ms=50.66299997270107
1756489507810574000,CPU_MEM,"cpu=14.8,rss_mb=267"
1756489507860109100,FRAME_RENDERED,lat_ms=56.59869988448918
1756489508077715100,FRAME_RENDERED,lat_ms=140.3394998051226
1756489508078199000,CPU_MEM,"cpu=15.4,rss_mb=267"
1756489508220895300,FRAME_RENDERED,lat_ms=66.42369995824993
1756489508313103000,CPU_MEM,"cpu=17.6,rss_mb=267"
1756489508358207300,FRAME_RENDERED,lat_ms=58.67549986578524
1756489508488400000,FRAME_RENDERED,lat_ms=55.65909994766116
1756489508617221500,FRAME_RENDERED,lat_ms=52.60890000499785
1756489508617857900,RENDER_STATS,"fps=6.82,dropped_frames=0,total_frames=13,dropped_frames_pct=0.00,throughput_sps=349351"
1756489508748169300,FRAME_RENDERED,lat_ms=55.27630005963147
1756489508823319700,CPU_MEM,"cpu=15.4,rss_mb=267"
1756489508874751300,FRAME_RENDERED,lat_ms=51.005000015720725
1756489509003272900,FRAME_RENDERED,lat_ms=54.49980008415878
1756489509179652900,FRAME_RENDERED,lat_ms=86.05020004324615
1756489509180244000,CPU_MEM,"cpu=23.3,rss_mb=267"
1756489509312590100,FRAME_RENDERED,lat_ms=57.49909998849034
1756489509327312100,CPU_MEM,"cpu=30.8,rss_mb=267"
1756489509436763000,FRAME_RENDERED,lat_ms=49.79570000432432
1756489509564723500,FRAME_RENDERED,lat_ms=54.66270004399121
1756489509688798700,FRAME_RENDERED,lat_ms=49.80829986743629
1756489509813728000,FRAME_RENDERED,lat_ms=54.14239992387593
1756489509832340600,CPU_MEM,"cpu=14.6,rss_mb=267"
1756489509938076300,FRAME_RENDERED,lat_ms=50.71120010688901
1756489510066097600,FRAME_RENDERED,lat_ms=55.922099854797125
1756489510195350500,FRAME_RENDERED,lat_ms=53.012199932709336
1756489510195793200,CPU_MEM,"cpu=14.6,rss_mb=267"
1756489510331639200,FRAME_RENDERED,lat_ms=57.725399965420365
1756489510334455000,CPU_MEM,"cpu=18.1,rss_mb=267"
1756489510462420100,FRAME_RENDERED,lat_ms=57.24440002813935
1756489510595327700,FRAME_RENDERED,lat_ms=60.37389999255538
1756489510596072700,RENDER_STATS,"fps=7.58,dropped_frames=0,total_frames=15,dropped_frames_pct=0.00,throughput_sps=388268"
1756489510719030800,FRAME_RENDERED,lat_ms=50.832899985834956
1756489510838170600,CPU_MEM,"cpu=15.3,rss_mb=267"
1756489510844807500,FRAME_RENDERED,lat_ms=54.014099994674325
1756489510965849100,FRAME_RENDERED,lat_ms=50.05880002863705
1756489511093205900,FRAME_RENDERED,lat_ms=54.51809987425804
1756489511218094400,FRAME_RENDERED,lat_ms=51.67090008035302
1756489511218542800,CPU_MEM,"cpu=16.9,rss_mb=267"
1756489511344011200,CPU_MEM,"cpu=15.7,rss_mb=267"
1756489511389585800,FRAME_RENDERED,lat_ms=55.202299961820245
1756489511530478000,FRAME_RENDERED,lat_ms=69.15430002845824
1756489511656360400,FRAME_RENDERED,lat_ms=55.01609994098544
1756489511778906900,FRAME_RENDERED,lat_ms=50.15769996680319
1756489511892129900,CPU_MEM,"cpu=12.5,rss_mb=267"
1756489511905366100,FRAME_RENDERED,lat_ms=55.01380003988743
1756489512026173700,FRAME_RENDERED,lat_ms=49.93469989858568
1756489512155378500,FRAME_RENDERED,lat_ms=57.04909982159734
1756489512281485400,FRAME_RENDERED,lat_ms=50.48849992454052
1756489512281900800,CPU_MEM,"cpu=14.2,rss_mb=267"
1756489512397551000,CPU_MEM,"cpu=14.6,rss_mb=267"
1756489512410877100,FRAME_RENDERED,lat_ms=54.83729997649789
1756489512535677000,FRAME_RENDERED,lat_ms=49.59419998340309
1756489512674678700,FRAME_RENDERED,lat_ms=65.13599981553853
1756489512675267000,RENDER_STATS,"fps=7.70,dropped_frames=0,total_frames=16,dropped_frames_pct=0.00,throughput_sps=394039"
1756489512806464700,FRAME_RENDERED,lat_ms=52.18939995393157
1756489512901257500,CPU_MEM,"cpu=18.4,rss_mb=267"
1756489512938655600,FRAME_RENDERED,lat_ms=56.947800097987056
1756489513061419100,FRAME_RENDERED,lat_ms=49.94469997473061
1756489513261477100,FRAME_RENDERED,lat_ms=125.98209991119802
1756489513388334700,FRAME_RENDERED,lat_ms=50.56390003301203
1756489513388725500,CPU_MEM,"cpu=15.8,rss_mb=267"
1756489513402363500,CPU_MEM,"cpu=13.4,rss_mb=267"
1756489513526150000,FRAME_RENDERED,lat_ms=55.95250008627772
1756489513650681100,FRAME_RENDERED,lat_ms=50.185499945655465
1756489513779509300,FRAME_RENDERED,lat_ms=56.003799894824624
1756489513904423500,CPU_MEM,"cpu=13.7,rss_mb=267"
1756489513905296600,FRAME_RENDERED,lat_ms=50.44170003384352
1756489514035388000,FRAME_RENDERED,lat_ms=55.29800010845065
1756489514158502400,FRAME_RENDERED,lat_ms=50.20459997467697
1756489514288831500,FRAME_RENDERED,lat_ms=57.09220003336668
1756489514407923200,CPU_MEM,"cpu=12.5,rss_mb=267"
1756489514416687400,FRAME_RENDERED,lat_ms=49.893599934875965
1756489514417027800,CPU_MEM,"cpu=13.2,rss_mb=267"
1756489514548417100,FRAME_RENDERED,lat_ms=55.17180007882416
1756489514671390600,FRAME_RENDERED,lat_ms=49.9891999643296
1756489514671832200,RENDER_STATS,"fps=7.51,dropped_frames=0,total_frames=15,dropped_frames_pct=0.00,throughput_sps=384706"
1756489514803798100,FRAME_RENDERED,lat_ms=54.63170004077256
1756489514913826500,CPU_MEM,"cpu=21.0,rss_mb=267"
1756489514936561500,FRAME_RENDERED,lat_ms=56.60099978558719
1756489515066249200,FRAME_RENDERED,lat_ms=57.010099990293384
1756489515190122100,FRAME_RENDERED,lat_ms=50.77209998853505
1756489515320274100,FRAME_RENDERED,lat_ms=56.69299978762865
1756489515421341900,CPU_MEM,"cpu=15.4,rss_mb=267"
1756489515447804400,FRAME_RENDERED,lat_ms=49.886299995705485
1756489515448260100,CPU_MEM,"cpu=18.0,rss_mb=267"
1756489515577035200,FRAME_RENDERED,lat_ms=55.87959988042712
1756489515699697900,FRAME_RENDERED,lat_ms=49.59069984033704
1756489515827775500,FRAME_RENDERED,lat_ms=55.19280000589788
1756489515928141300,CPU_MEM,"cpu=13.0,rss_mb=267"
1756489515953788300,FRAME_RENDERED,lat_ms=50.186000065878034
1756489516082838200,FRAME_RENDERED,lat_ms=55.837699910625815
1756489516209010300,FRAME_RENDERED,lat_ms=51.758999936282635
1756489516341246100,FRAME_RENDERED,lat_ms=57.4394001159817
1756489516432798600,CPU_MEM,"cpu=13.4,rss_mb=267"
1756489516469573600,FRAME_RENDERED,lat_ms=50.225800136104226
1756489516469958800,CPU_MEM,"cpu=13.7,rss_mb=267"
1756489516598256500,FRAME_RENDERED,lat_ms=54.788300069049
1756489516599147900,RENDER_STATS,"fps=7.78,dropped_frames=0,total_frames=15,dropped_frames_pct=0.00,throughput_sps=398524"
1756489516722624300,FRAME_RENDERED,lat_ms=50.03049992956221
1756489516851992400,FRAME_RENDERED,lat_ms=55.421399883925915
1756489516934943900,CPU_MEM,"cpu=13.5,rss_mb=267"
