1756489418598395100,RUN_META,"config=unsaved,mode=GUI,app=RBciAD"
1756489418599817000,CPU_MEM,"cpu=0.0,rss_mb=267"
1756489418600141900,RUN_BEGIN,path=runs\20250829_184338.csv
1756489418600402400,START_TTFP,
1756489419101098900,CPU_MEM,"cpu=5.0,rss_mb=267"
1756489419299208200,RENDER_STATS,"fps=0.00,dropped_frames=0,total_frames=0,dropped_frames_pct=0.00,throughput_sps=0"
1756489419602746200,CPU_MEM,"cpu=14.6,rss_mb=267"
1756489420104102100,CPU_MEM,"cpu=47.5,rss_mb=269"
1756489420606535200,CPU_MEM,"cpu=44.4,rss_mb=270"
1756489421107946000,CPU_MEM,"cpu=13.6,rss_mb=270"
1756489421288548300,RENDER_STATS,"fps=0.00,dropped_frames=0,total_frames=0,dropped_frames_pct=0.00,throughput_sps=0"
1756489421608721200,CPU_MEM,"cpu=9.7,rss_mb=270"
1756489421983817400,RAW_IN,"fs=160.0,n_ch=64,n=9760"
1756489421996869600,FILTER_START,"enable_hp=True,hp=0.5,enable_lp=True,lp=45.0,enable_notch=True,notch_freqs=[50.0],method=fir,phase=zero,in_place=False,picks=all,fir_taps=531,group=fir"
1756489421997806500,START_TTFP,
1756489422073909500,TTFP,ttfp_s=0.08427019999362528
1756489422113234400,CPU_MEM,"cpu=29.7,rss_mb=267"
1756489422164892900,FRAME_RENDERED,lat_ms=83.80890008993447
1756489422165291200,CPU_MEM,"cpu=10.5,rss_mb=267"
1756489422166123800,FILTER_FAIL,"group=fir,error=The requested filter length 531 is too short for the requested 0.25 Hz transition band; which requires 1057 samples"
1756489422294932600,FRAME_RENDERED,lat_ms=54.030600003898144
1756489422423510400,FRAME_RENDERED,lat_ms=54.283800069242716
1756489422553065300,FRAME_RENDERED,lat_ms=52.28750011883676
1756489422629143800,CPU_MEM,"cpu=17.8,rss_mb=267"
1756489422685617900,FRAME_RENDERED,lat_ms=53.39520005509257
1756489422814174200,FRAME_RENDERED,lat_ms=53.40850003995001
1756489422945345000,FRAME_RENDERED,lat_ms=52.67059989273548
1756489423078959800,FRAME_RENDERED,lat_ms=53.56559995561838
1756489423160307000,CPU_MEM,"cpu=26.5,rss_mb=267"
1756489423227855300,FRAME_RENDERED,lat_ms=56.808399967849255
1756489423228436100,CPU_MEM,"cpu=25.2,rss_mb=267"
1756489423357666600,FRAME_RENDERED,lat_ms=51.691400120034814
1756489423358533400,RENDER_STATS,"fps=4.83,dropped_frames=0,total_frames=10,dropped_frames_pct=0.00,throughput_sps=247387"
1756489423486945300,FRAME_RENDERED,lat_ms=53.07670007459819
1756489423620867900,FRAME_RENDERED,lat_ms=53.193500032648444
1756489423700306300,CPU_MEM,"cpu=27.4,rss_mb=267"
1756489423760925000,FRAME_RENDERED,lat_ms=55.89790013618767
1756489423899302000,FRAME_RENDERED,lat_ms=58.03620000369847
1756489424032488300,FRAME_RENDERED,lat_ms=54.61949994787574
1756489424161754400,FRAME_RENDERED,lat_ms=50.953099969774485
1756489424240571100,CPU_MEM,"cpu=23.4,rss_mb=267"
1756489424297392600,FRAME_RENDERED,lat_ms=51.8694999627769
1756489424297869200,CPU_MEM,"cpu=22.9,rss_mb=267"
1756489424424188400,FRAME_RENDERED,lat_ms=51.150300074368715
1756489424551763100,FRAME_RENDERED,lat_ms=52.08120006136596
1756489424685114300,FRAME_RENDERED,lat_ms=58.07239981368184
1756489424757747700,CPU_MEM,"cpu=19.9,rss_mb=267"
1756489424901550400,FRAME_RENDERED,lat_ms=51.88869987614453
1756489425031089700,FRAME_RENDERED,lat_ms=55.10220001451671
1756489425157829200,FRAME_RENDERED,lat_ms=51.62909999489784
1756489425273489200,CPU_MEM,"cpu=22.3,rss_mb=267"
1756489425286215600,FRAME_RENDERED,lat_ms=51.83200002647936
1756489425425479400,FRAME_RENDERED,lat_ms=53.2277999445796
1756489425426018700,CPU_MEM,"cpu=22.2,rss_mb=267"
1756489425426342700,RENDER_STATS,"fps=7.25,dropped_frames=0,total_frames=15,dropped_frames_pct=0.00,throughput_sps=371444"
1756489425552626100,FRAME_RENDERED,lat_ms=51.467099925503135
1756489425682543500,FRAME_RENDERED,lat_ms=52.129700081422925
1756489425775819800,CPU_MEM,"cpu=25.3,rss_mb=267"
1756489425813569900,FRAME_RENDERED,lat_ms=54.65890001505613
1756489425948438900,FRAME_RENDERED,lat_ms=59.137900127097964
1756489426075983000,FRAME_RENDERED,lat_ms=51.34550016373396
1756489426212889000,FRAME_RENDERED,lat_ms=53.91849996522069
1756489426288031100,CPU_MEM,"cpu=23.8,rss_mb=267"
1756489426336667800,FRAME_RENDERED,lat_ms=51.03010009042919
1756489426465240400,FRAME_RENDERED,lat_ms=52.62809991836548
1756489426465717300,CPU_MEM,"cpu=23.4,rss_mb=267"
1756489426590570700,FRAME_RENDERED,lat_ms=50.3589001018554
1756489426717688100,FRAME_RENDERED,lat_ms=52.876099944114685
1756489426795248400,CPU_MEM,"cpu=23.1,rss_mb=267"
1756489426844198000,FRAME_RENDERED,lat_ms=50.99779996089637
1756489426974813500,FRAME_RENDERED,lat_ms=53.16450004465878
1756489427097133800,FRAME_RENDERED,lat_ms=50.37319986149669
